movie,post_id,pca_x,pca_y,cluster_id,cluster_label,vader_compound,sentiment_label,engagement_score
Michael,MIC_0386,-0.10231756492657897,-0.12331585445657918,0,Legacy Believers,0.0,neutral,5.568344503761097
Michael,MIC_0278,-0.12071548740652839,-0.18083150418139637,0,Legacy Believers,-0.0289,neutral,5.568344503761097
Michael,MIC_0252,-0.039864566428123006,-0.036978771650871226,0,Legacy Believers,-0.5994,negative,5.499215308914927
Michael,MIC_0202,-0.020764696948921055,-0.02271938418976528,0,Legacy Believers,0.0,neutral,5.5053315359323625
Michael,MIC_0389,-0.08782452757722553,-0.21845781089832034,0,Legacy Believers,0.7579,positive,5.3981627015177525
Michael,MIC_0261,-0.047751050691712704,-0.04898392460119057,0,Legacy Believers,0.0,neutral,5.560681631015528
Michael,MIC_0327,-0.04756932935957519,-0.02950162768081988,0,Legacy Believers,0.4019,positive,5.733341276897746
Michael,MIC_0348,-0.0049846213064847125,0.01325277443454973,0,Legacy Believers,-0.2755,negative,6.380969635637417
Michael,MIC_0048,-0.05559738570941372,-0.07457590643162988,0,Legacy Believers,0.2716,positive,6.0342845442909105
Michael,MIC_0377,-0.11091366145326334,-0.16795784765293728,1,Music Enthusiasts,0.4118,positive,5.853638230200579
Michael,MIC_0186,-0.08305082797998274,0.0023736825087638464,2,Critical Observers,-0.296,negative,5.625820933186489
Michael,MIC_0058,-0.03211007186105606,0.04375891791400232,0,Legacy Believers,-0.2755,negative,6.121395716700013
Michael,MIC_0301,-0.051624831275308175,-0.0661152133263111,0,Legacy Believers,0.0,neutral,5.920237037819614
Michael,MIC_0050,-0.08782452757722553,-0.21845781089832034,0,Legacy Believers,0.7579,positive,5.698769932832657
Michael,MIC_0404,-0.10231756492657897,-0.12331585445657918,0,Legacy Believers,0.0,neutral,5.87493073085203
Michael,MIC_0365,-0.0911303042287886,-0.017497886069737817,0,Legacy Believers,-0.0772,negative,5.457455587886334
Michael,MIC_0340,-0.04346541541361789,0.013752389273425866,0,Legacy Believers,0.21,positive,6.223567839793664
Michael,MIC_0084,-0.03615060017943746,-0.007588824322916726,0,Legacy Believers,-0.3818,negative,6.323462503334274
Michael,MIC_0077,-0.08593767154215105,-0.06339860055137596,0,Legacy Believers,0.5423,positive,5.351858133476067
Michael,MIC_0360,-0.05591773621975285,-0.06964648574447595,0,Legacy Believers,0.5859,positive,5.750984076140496
Michael,MIC_0308,-0.07451398961681797,-0.06681359245087681,0,Legacy Believers,0.7717,positive,5.698769932832657
Michael,MIC_0129,-0.06884575627240298,-0.04275570024518528,0,Legacy Believers,-0.0772,negative,5.442417710521793
Michael,MIC_0118,-0.11684781240705619,0.8479766106844507,0,Legacy Believers,0.7579,positive,5.5909869805108565
Michael,MIC_0296,-0.04730107835196491,-0.0128010357927692,0,Legacy Believers,0.0258,neutral,5.457455587886334
Michael,MIC_0381,-0.046468040023617145,-0.009628678794008002,0,Legacy Believers,0.4019,positive,5.762051382780177
Michael,MIC_0226,-0.08587953275648719,-0.0805102935178571,0,Legacy Believers,-0.0772,negative,5.2652775124698366
Michael,MIC_0169,-0.05413727783182414,-0.049008811835234235,0,Legacy Believers,0.5423,positive,6.364750756851911
Michael,MIC_0267,-0.10085961965484821,-0.06257329692879988,0,Legacy Believers,0.2235,positive,5.834810737062605
Michael,MIC_0337,0.20463427603267298,0.0427564913469024,0,Legacy Believers,0.2235,positive,5.799092654460526
Michael,MIC_0056,-0.08934744825571043,-0.21190388636410523,0,Legacy Believers,0.5994,positive,6.432135910950766
Michael,MIC_0068,-0.12908613152633394,-0.22166393549358923,0,Legacy Believers,-0.25,negative,5.099866427824199
Michael,MIC_0189,0.890241865551722,0.0002586056723317469,3,Cultural Analysts,0.4939,positive,5.600272098286537
Michael,MIC_0031,-0.058372454222067265,-0.003268249963436866,0,Legacy Believers,0.2235,positive,6.46302945692067
Michael,MIC_0102,-0.09019180103909216,0.0020989230954284767,2,Critical Observers,-0.296,negative,4.867534450455582
Michael,MIC_0229,-0.08425691998283968,-0.009556418466542144,0,Legacy Believers,0.1501,positive,5.519458915191573
Michael,MIC_0155,-0.04158788856604137,0.1365221736371016,0,Legacy Believers,0.2235,positive,5.7477993600729755
Michael,MIC_0248,-0.04979943353122274,0.022588013758308812,0,Legacy Believers,0.4019,positive,4.875197323201151
Michael,MIC_0049,-0.05687643955529586,0.006615678256374151,0,Legacy Believers,0.0772,positive,5.643678550586496
Michael,MIC_0232,-0.1208555675421463,-0.24239398322716202,0,Legacy Believers,-0.25,negative,5.629418059367339
Michael,MIC_0175,-0.05768137101918677,-0.07009551283698841,0,Legacy Believers,0.0,neutral,5.834810737062605
Michael,MIC_0321,-0.03177461895310367,-0.007436390351674179,0,Legacy Believers,0.0,neutral,5.404927101606295
Michael,MIC_0219,-0.0343893599731287,-0.019270508639634327,0,Legacy Believers,0.0,neutral,6.0390635259072605
Michael,MIC_0306,-0.014083174164451503,0.015351010528252648,0,Legacy Believers,0.0,neutral,5.209486152841421
Michael,MIC_0242,-0.07431196522995322,0.027773192038797315,0,Legacy Believers,0.0772,positive,6.134482053942907
Michael,MIC_0317,0.045474146661278775,0.0005983766738812067,0,Legacy Believers,0.6486,positive,5.605802066295998
Michael,MIC_0020,-0.05186552651802588,-0.009926792730761731,0,Legacy Believers,0.1027,positive,6.298949246855942
Michael,MIC_0003,0.2523006806418918,0.004325690428033121,0,Legacy Believers,0.0,neutral,6.400257445308821
Michael,MIC_0010,-0.06227004149191058,-0.04184549087817376,0,Legacy Believers,0.0,neutral,5.589119566336061
Michael,MIC_0311,-0.05162862455587689,-0.04693266659055637,0,Legacy Believers,0.0,neutral,5.823045895483019
Michael,MIC_0109,-0.08604126745116916,-0.045886136508929205,0,Legacy Believers,0.7717,positive,6.386879319362645
Michael,MIC_0103,-0.08801121730860424,-0.08498785784468056,0,Legacy Believers,0.5859,positive,5.356586274672012
Michael,MIC_0105,-0.09019180103909216,0.0020989230954284767,2,Critical Observers,-0.296,negative,5.214935757608986
Michael,MIC_0372,-0.07452258616084868,-0.010783025900679592,0,Legacy Believers,-0.3182,negative,5.285738584341177
Michael,MIC_0052,-0.027257216631498587,0.009432918931260439,0,Legacy Believers,0.0,neutral,6.012491914300058
Michael,MIC_0286,-0.039677446106180014,0.05089953260296202,0,Legacy Believers,0.2235,positive,5.084505142662711
Michael,MIC_0249,-0.08784698882058702,-0.22133994569471852,0,Legacy Believers,0.7579,positive,5.643678550586496
Michael,MIC_0054,-0.10192607635263425,-0.20464563800222035,0,Legacy Believers,0.7579,positive,5.877735781779639
Michael,MIC_0247,-0.07580332150457245,-0.012707874669064367,0,Legacy Believers,0.7717,positive,5.8289456176102075
Michael,MIC_0359,-0.12908613152633394,-0.22166393549358923,0,Legacy Believers,-0.25,negative,6.256709274440827
Michael,MIC_0304,-0.05591773621975285,-0.06964648574447595,0,Legacy Believers,0.5859,positive,6.246106765481563
Michael,MIC_0221,-0.08912787879658021,-0.06116412439764131,0,Legacy Believers,-0.0772,negative,6.193384461970565
Michael,MIC_0060,-0.07574350841986953,0.01612931492467153,0,Legacy Believers,0.3204,positive,5.10594547390058
Michael,MIC_0282,-0.04089976670110032,0.02695842472314233,0,Legacy Believers,0.5086,positive,6.197461939587221
Michael,MIC_0271,-0.033711107752693655,-0.02933876343437138,0,Legacy Believers,0.0,neutral,5.422744944923089
Michael,MIC_0059,-0.10640132609715088,-0.12321856857962696,0,Legacy Believers,-0.3818,negative,5.8289456176102075
Michael,MIC_0051,0.028831331148152287,0.026270734958128972,0,Legacy Believers,0.0,neutral,5.0466457316192885
Michael,MIC_0199,-0.023891728187232775,-0.023133030997364225,0,Legacy Believers,-0.3818,negative,6.304448802421981
Michael,MIC_0318,-0.10038414083529815,0.8449203714424813,0,Legacy Believers,0.7579,positive,5.090678001769792
Michael,MIC_0015,-0.0049846213064847125,0.01325277443454973,0,Legacy Believers,-0.2755,negative,6.297109319933935
Michael,MIC_0195,-0.06718066288124724,0.0177300770598183,0,Legacy Believers,0.3204,positive,5.8664680569332965
Michael,MIC_0073,-0.07543474720524673,-0.048816731685630936,0,Legacy Believers,0.7717,positive,5.427150238391005
Michael,MIC_0382,0.01921592878740095,-0.005803720439519661,0,Legacy Believers,0.0,neutral,5.4785534168509695
Michael,MIC_0167,-0.07252210740477742,-0.08700828093333052,0,Legacy Believers,0.5423,positive,5.655991810819852
Michael,MIC_0223,-0.069559017515827,0.049885404123520244,0,Legacy Believers,0.3204,positive,6.049733455231958
Michael,MIC_0314,-0.028992575070985342,-0.036515124065413566,0,Legacy Believers,-0.2755,negative,5.337538079701318
Michael,MIC_0145,-0.04082293883677605,0.04582788995466,0,Legacy Believers,0.0,neutral,5.41610040220442
Michael,MIC_0061,-0.05773135759913699,-0.03323635691133403,0,Legacy Believers,0.7717,positive,5.763622475012218
Michael,MIC_0326,-0.07298379094739374,0.03327926009124613,0,Legacy Believers,0.2933,positive,5.84354441703136
Michael,MIC_0159,-0.11684781240705619,0.8479766106844507,0,Legacy Believers,0.7579,positive,6.132312855695361
Michael,MIC_0378,-0.05583104748131243,-0.05963868505477182,0,Legacy Believers,-0.1298,negative,6.478509642208569
Michael,MIC_0154,-0.09170103706160994,-0.2187043439827549,0,Legacy Believers,0.7579,positive,6.555356891810665
Michael,MIC_0383,-0.12908613152633394,-0.22166393549358923,0,Legacy Believers,-0.25,negative,5.785362461648624
Michael,MIC_0053,-0.07418771580830566,-0.007179139749941148,0,Legacy Believers,0.0772,positive,5.881928660039675
Michael,MIC_0388,-0.04158788856604137,0.1365221736371016,0,Legacy Believers,0.2235,positive,5.491001710377538
Michael,MIC_0037,-0.12496306917056278,-0.24280535429782926,0,Legacy Believers,-0.25,negative,4.52720864451838
Michael,MIC_0253,-0.08912787879658021,-0.06116412439764131,0,Legacy Believers,-0.0772,negative,6.675192505751435
Michael,MIC_0117,-0.07418771580830566,-0.007179139749941148,0,Legacy Believers,0.0772,positive,6.089044875446846
Michael,MIC_0004,-0.11972456507577933,0.8686937030253649,0,Legacy Believers,0.5994,positive,6.618071203859683
Michael,MIC_0353,-0.04067110412767079,-0.014017932676474608,0,Legacy Believers,-0.3597,negative,6.512487995850418
Michael,MIC_0164,-0.12237907485903703,-0.2525638319394415,0,Legacy Believers,-0.25,negative,6.23539063760472
Michael,MIC_0017,0.0252835791791079,0.029867138337080067,0,Legacy Believers,0.2235,positive,5.482720089545816
Michael,MIC_0055,-0.014361457497230733,0.0051779486038596575,0,Legacy Believers,0.3818,positive,6.4457198193855785
Michael,MIC_0120,-0.11069809673054425,-0.2273156402178609,1,Music Enthusiasts,0.4118,positive,6.300785794663244
Michael,MIC_0057,-0.11069809673054425,-0.2273156402178609,1,Music Enthusiasts,0.4118,positive,5.298317366548036
Michael,MIC_0082,0.22837175615697203,-0.019600572841351093,0,Legacy Believers,0.0,neutral,5.712081277470896
Michael,MIC_0027,-0.08120894648678292,0.04015049128224233,2,Critical Observers,-0.0803,negative,6.324358962381311
Michael,MIC_0303,-0.10295756693547659,-0.13696951126366858,0,Legacy Believers,0.0,neutral,5.655991810819852
Michael,MIC_0415,-0.05137230500514481,0.033824072826830615,0,Legacy Believers,-0.2052,negative,5.8650506222523235
Michael,MIC_0270,-0.12237907485903703,-0.2525638319394415,0,Legacy Believers,-0.25,negative,6.069582326371934
Michael,MIC_0239,-0.07310447496162666,-0.1938083388978911,0,Legacy Believers,0.7579,positive,6.443336028030302
Michael,MIC_0000,-0.04384108401569555,-0.012621239031371993,0,Legacy Believers,0.4019,positive,5.382198850528739
Michael,MIC_0298,-0.08120894648678292,0.04015049128224233,2,Critical Observers,-0.0803,negative,5.969985515430857
Michael,MIC_0153,-0.04402230525096596,0.022492493438126947,0,Legacy Believers,0.1027,positive,4.852030263919617
Michael,MIC_0402,-0.0739494234582109,-0.017039079316849195,0,Legacy Believers,0.6584,positive,5.928258471204189
Michael,MIC_0036,-0.039827673586655815,-0.0493746128809726,0,Legacy Believers,0.0,neutral,5.270432163058501
Michael,MIC_0066,-0.014361457497230733,0.0051779486038596575,0,Legacy Believers,0.3818,positive,6.271933165041461
Michael,MIC_0281,-0.0711602823394434,-0.06766997434107028,0,Legacy Believers,0.2263,positive,5.809642865355678
Michael,MIC_0100,-0.06796197664041373,-0.06840703730273756,0,Legacy Believers,0.5423,positive,2.917770732084279
Michael,MIC_0385,-0.037873883627998574,0.10678002779680328,0,Legacy Believers,0.0,neutral,5.267858159063328
Michael,MIC_0091,0.026050553458307344,0.025166612404327462,0,Legacy Believers,0.7342,positive,6.532334292222349
Michael,MIC_0142,0.22837175615697203,-0.019600572841351093,0,Legacy Believers,0.0,neutral,6.0390635259072605
Michael,MIC_0133,-0.05773135759913699,-0.03323635691133403,0,Legacy Believers,0.7717,positive,6.1452580202873985
Michael,MIC_0067,-0.08371439437920934,-0.019785556983062284,2,Critical Observers,-0.296,negative,5.771441123130016
Michael,MIC_0177,-0.07452258616084868,-0.010783025900679592,0,Legacy Believers,-0.3182,negative,5.3867860145356445
Michael,MIC_0062,-0.0417468812432286,0.023144158880814242,0,Legacy Believers,0.34,positive,6.505784060128229
Michael,MIC_0390,-0.047751050691712704,-0.04898392460119057,0,Legacy Believers,0.0,neutral,6.089044875446846
Michael,MIC_0354,-0.07580346782055836,-0.051471303406352975,0,Legacy Believers,0.6249,positive,6.082218910376446
Michael,MIC_0391,-0.03177461895310367,-0.007436390351674179,0,Legacy Believers,0.0,neutral,5.337538079701318
Michael,MIC_0341,-0.08164392559139524,-0.06140300540617765,0,Legacy Believers,-0.0772,negative,5.8185981490847825
Michael,MIC_0236,0.01921592878740095,-0.005803720439519661,0,Legacy Believers,0.0,neutral,4.820281565605037
Michael,MIC_0151,-0.04159432852845758,-0.05715810857592615,0,Legacy Believers,-0.128,negative,5.886104031450156
Michael,MIC_0166,-0.10036121913768943,-0.2142638612388627,1,Music Enthusiasts,0.4118,positive,6.735186013630861
Michael,MIC_0393,-0.10977663946417099,-0.22547364930559238,1,Music Enthusiasts,-0.1655,negative,5.749392985908253
Michael,MIC_0233,-0.10085961965484821,-0.06257329692879988,0,Legacy Believers,0.2235,positive,5.0689042022202315
Michael,MIC_0399,-0.12479602211345127,0.8135156839231231,0,Legacy Believers,0.7579,positive,6.0063531596017325
Michael,MIC_0339,-0.030919473280155343,-0.028871697027118486,0,Legacy Believers,0.3818,positive,5.260096153727839
Michael,MIC_0030,0.9259049024441566,0.004126393473791651,3,Cultural Analysts,0.4939,positive,6.406054562993147
Michael,MIC_0157,-0.030919473280155343,-0.028871697027118486,0,Legacy Believers,0.3818,positive,6.430525604644662
Michael,MIC_0075,-0.05043930703971752,-0.006761933884591686,0,Legacy Believers,-0.4019,negative,5.442417710521793
Michael,MIC_0225,-0.09170103706160994,-0.2187043439827549,0,Legacy Believers,0.7579,positive,4.363098624788363
Michael,MIC_0045,-0.07451398961681797,-0.06681359245087681,0,Legacy Believers,0.7717,positive,4.955827057601261
Michael,MIC_0352,-0.08934744825571043,-0.21190388636410523,0,Legacy Believers,0.5994,positive,5.0466457316192885
Michael,MIC_0395,-0.12442294870940603,-0.2420826921958837,0,Legacy Believers,-0.5574,negative,5.8522024797744745
Michael,MIC_0260,-0.12479602211345127,0.8135156839231231,0,Legacy Believers,0.7579,positive,5.898526551448713
Michael,MIC_0312,-0.08400765706674142,-0.1882124878159126,1,Music Enthusiasts,0.4118,positive,6.037870919922137
Michael,MIC_0276,0.890241865551722,0.0002586056723317469,3,Cultural Analysts,0.4939,positive,6.293419278846481
Michael,MIC_0331,-0.026886030063849795,-0.010487677397542276,0,Legacy Believers,0.0191,neutral,5.511410582008745
Michael,MIC_0085,-0.08559687010602957,0.03700184421393368,2,Critical Observers,-0.296,negative,6.424869023905388
Michael,MIC_0161,-0.04979943353122274,0.022588013758308812,0,Legacy Believers,0.4019,positive,5.750984076140496
Michael,MIC_0002,-0.030919473280155343,-0.028871697027118486,0,Legacy Believers,0.3818,positive,5.53338948872752
Michael,MIC_0394,-0.051638179399276306,0.029468461625422077,0,Legacy Believers,0.3204,positive,5.806639860095909
Michael,MIC_0257,-0.039840619790357884,-0.03485174371560139,0,Legacy Believers,-0.128,negative,6.342121418721152
Michael,MIC_0041,-0.10192607635263425,-0.20464563800222035,0,Legacy Believers,0.7579,positive,5.631211781821365
Michael,MIC_0416,-0.08425691998283968,-0.009556418466542144,0,Legacy Believers,0.1501,positive,6.052089168924417
Michael,MIC_0021,-0.028992575070985342,-0.036515124065413566,0,Legacy Believers,-0.2755,negative,5.967427969279741
Michael,MIC_0324,-0.04941379502017032,0.028319705746142374,0,Legacy Believers,0.5556,positive,5.2390980068880655
Michael,MIC_0269,-0.03576803481029949,-0.036831957010658715,0,Legacy Believers,-0.128,negative,5.94672865326659
Michael,MIC_0114,-0.05512775299826327,-0.05711933943405742,0,Legacy Believers,0.2716,positive,6.269096283706261
Michael,MIC_0279,0.890241865551722,0.0002586056723317469,3,Cultural Analysts,0.4939,positive,6.133398042996649
Michael,MIC_0094,-0.07600863952371502,-0.037899853934481254,0,Legacy Believers,0.6896,positive,6.021023349349527
Michael,MIC_0088,-0.03177461895310367,-0.007436390351674179,0,Legacy Believers,0.0,neutral,6.400257445308821
Michael,MIC_0256,-0.06629206344960292,0.015097215598352991,2,Critical Observers,-0.296,negative,6.404401670054847
Michael,MIC_0178,-0.10789819017036152,-0.0750308434353307,0,Legacy Believers,0.0,neutral,6.102558594613569
Michael,MIC_0122,-0.07421412781946046,-0.0685763902300151,0,Legacy Believers,0.5423,positive,5.973809611869261
Michael,MIC_0364,0.8364882719928168,0.03719329764865133,3,Cultural Analysts,0.4939,positive,6.62273632394984
Michael,MIC_0065,-0.04756932935957519,-0.02950162768081988,0,Legacy Believers,0.4019,positive,5.295814236329918
Michael,MIC_0046,-0.06227004149191058,-0.04184549087817376,0,Legacy Believers,0.0,neutral,5.8650506222523235
Michael,MIC_0347,0.8795645939286983,0.0164337060845523,3,Cultural Analysts,0.4939,positive,5.2652775124698366
Michael,MIC_0080,-0.04159432852845758,-0.05715810857592615,0,Legacy Believers,-0.128,negative,3.817712325956905
Michael,MIC_0143,-0.04201664287782668,-0.006702877839410419,0,Legacy Believers,0.3818,positive,5.181783550292085
Michael,MIC_0097,-0.10295756693547659,-0.13696951126366858,0,Legacy Believers,0.0,neutral,6.315358001522335
Michael,MIC_0254,-0.046468040023617145,-0.009628678794008002,0,Legacy Believers,0.4019,positive,5.996452088619021
Michael,MIC_0264,0.034406820794620686,-0.014086041332027637,0,Legacy Believers,0.6486,positive,5.998936561946683
Michael,MIC_0401,-0.08784698882058702,-0.22133994569471852,0,Legacy Believers,0.7579,positive,6.0787883752796565
Michael,MIC_0369,-0.042426856562158034,0.13678332248507227,0,Legacy Believers,0.0,neutral,5.313205979041787
Michael,MIC_0251,-0.10038414083529815,0.8449203714424813,0,Legacy Believers,0.7579,positive,5.69035945432406
Michael,MIC_0396,-0.11684781240705619,0.8479766106844507,0,Legacy Believers,0.7579,positive,5.575949103146316
Michael,MIC_0106,-0.11601323888538585,0.8054445961949124,0,Legacy Believers,0.7579,positive,6.2166061010848646
Michael,MIC_0320,-0.05325751934466124,-0.05213309786115037,0,Legacy Believers,0.0,neutral,6.512487995850418
Michael,MIC_0163,-0.11637605012989036,-0.11278728951124493,0,Legacy Believers,0.0,neutral,5.681877639268151
Michael,MIC_0333,-0.0370914735465455,-0.0015877119263728802,0,Legacy Believers,0.0,neutral,5.741399338227508
Michael,MIC_0193,-0.116236730758353,0.8707212675281037,0,Legacy Believers,0.7579,positive,6.392754283805666
Michael,MIC_0334,-0.12479602211345127,0.8135156839231231,0,Legacy Believers,0.7579,positive,5.25227342804663
Michael,MIC_0076,-0.05512775299826327,-0.05711933943405742,0,Legacy Believers,0.2716,positive,6.220590170099739
Michael,MIC_0204,-0.05559738570941372,-0.07457590643162988,0,Legacy Believers,0.2716,positive,5.545177444479562
Michael,MIC_0092,-0.06629206344960292,0.015097215598352991,2,Critical Observers,-0.296,negative,5.688668836846153
The Devil Wears Prada 2,THE_0252,-0.02063278344177002,-0.014428763492809974,3,Industry Analysts,0.3818,positive,5.351858133476067
The Devil Wears Prada 2,THE_0049,-0.007455272881455659,-0.05184178476957333,3,Industry Analysts,0.765,positive,5.976350909297934
The Devil Wears Prada 2,THE_0025,-0.19815642952861218,0.3405719881457841,1,Fashion Insiders,-0.7906,negative,5.6937321388027
The Devil Wears Prada 2,THE_0091,-0.07884712842596009,-0.06547681006623511,3,Industry Analysts,0.5842,positive,5.870708345972182
The Devil Wears Prada 2,THE_0143,-0.07229197643290386,0.02182338085863894,1,Fashion Insiders,0.8059,positive,5.8185981490847825
The Devil Wears Prada 2,THE_0008,-0.019145999960405998,-0.03622668228991028,3,Industry Analysts,-0.4391,negative,5.886104031450156
The Devil Wears Prada 2,THE_0260,0.01576860423226593,-0.010384572049018746,3,Industry Analysts,0.6801,positive,6.456769655572163
The Devil Wears Prada 2,THE_0228,-0.3798850571455835,0.6458078268468268,1,Fashion Insiders,0.1749,positive,5.465948207931988
The Devil Wears Prada 2,THE_0317,0.01002068946082341,-0.052687617776215515,3,Industry Analysts,0.0,neutral,5.2652775124698366
The Devil Wears Prada 2,THE_0327,-0.05636418403086753,-0.06674950316238049,3,Industry Analysts,0.7506,positive,5.278114659230517
The Devil Wears Prada 2,THE_0305,-0.012299082955483733,-0.010444182125587754,1,Fashion Insiders,-0.3818,negative,6.041444479413003
The Devil Wears Prada 2,THE_0194,-0.021178295937955907,-0.004891766262687577,1,Fashion Insiders,0.4019,positive,6.07993319509559
The Devil Wears Prada 2,THE_0200,-0.048961100572795284,-0.05059105394970882,3,Industry Analysts,0.4404,positive,4.959341999708705
The Devil Wears Prada 2,THE_0401,-0.3783638004689928,0.6990569139291275,1,Fashion Insiders,-0.0516,negative,5.941486177301741
The Devil Wears Prada 2,THE_0266,-0.038910233572875964,-0.014100144167319499,3,Industry Analysts,0.3983,positive,5.327876168789581
The Devil Wears Prada 2,THE_0088,-0.028647508430532077,-0.05169547158355706,3,Industry Analysts,0.0,neutral,6.082218910376446
The Devil Wears Prada 2,THE_0093,-0.021488332209203907,-0.1190026305218227,2,Cautious Fans,0.3182,positive,5.6185876285929695
The Devil Wears Prada 2,THE_0275,-0.021488332209203945,-0.11900263052182233,2,Cautious Fans,0.3182,positive,5.664695085948154
The Devil Wears Prada 2,THE_0449,-0.013023180268855933,-0.02305958357321202,3,Industry Analysts,-0.0508,negative,5.062595033026967
The Devil Wears Prada 2,THE_0419,-0.018232431948017408,-0.1000009145905052,2,Cautious Fans,0.5994,positive,6.143112096717122
The Devil Wears Prada 2,THE_0000,-0.01701673723682858,-0.029058690493577326,3,Industry Analysts,-0.25,negative,5.840641657373398
The Devil Wears Prada 2,THE_0230,-0.027391575329677363,-0.007067890983315191,1,Fashion Insiders,0.0,neutral,6.519884479274924
The Devil Wears Prada 2,THE_0053,-0.012359117630820697,-0.05508941605682644,3,Industry Analysts,0.4404,positive,5.786897381366708
The Devil Wears Prada 2,THE_0366,-0.024250399757355483,0.03305322497663615,1,Fashion Insiders,-0.1779,negative,5.529429087511423
The Devil Wears Prada 2,THE_0190,-0.0007531654217821141,-0.012177831862808458,3,Industry Analysts,0.6801,positive,6.1070228877422545
The Devil Wears Prada 2,THE_0374,0.006201116781737641,-0.05818481366162649,3,Industry Analysts,0.765,positive,5.363636832668679
The Devil Wears Prada 2,THE_0362,-0.05933137759360043,-0.4544392846348341,2,Cautious Fans,0.4919,positive,5.4785534168509695
The Devil Wears Prada 2,THE_0341,0.01576860423226693,-0.010384572049018985,3,Industry Analysts,0.6801,positive,5.664695085948154
The Devil Wears Prada 2,THE_0436,-0.009556558263759762,0.0020803309479114243,1,Fashion Insiders,0.0,neutral,5.354224998486333
The Devil Wears Prada 2,THE_0144,-0.011037457490116356,-0.06304997770078749,3,Industry Analysts,0.765,positive,6.074195944705447
The Devil Wears Prada 2,THE_0415,-0.016243994492313302,-0.029693434741109893,3,Industry Analysts,-0.25,negative,5.988961416889864
The Devil Wears Prada 2,THE_0447,-0.36534187617307173,0.6909993236832944,1,Fashion Insiders,-0.0516,negative,6.023447592961033
The Devil Wears Prada 2,THE_0070,-0.027316417158404348,-0.04844478668997176,0,Nostalgia Advocates,-0.5267,negative,6.572981598996505
The Devil Wears Prada 2,THE_0283,-0.02063278344177029,-0.014428763492809867,3,Industry Analysts,0.3818,positive,4.812184355372417
The Devil Wears Prada 2,THE_0031,0.8512627895319571,0.29618084879540235,3,Industry Analysts,0.0,neutral,4.6491870714048655
The Devil Wears Prada 2,THE_0397,0.0032747170487140665,-0.0644017913370358,3,Industry Analysts,0.0,neutral,6.400257445308821
The Devil Wears Prada 2,THE_0045,-0.018232431948017404,-0.10000091459050521,2,Cautious Fans,0.5994,positive,6.022236205774735
The Devil Wears Prada 2,THE_0148,-0.06790972799496293,-0.02741156661347458,1,Fashion Insiders,0.8059,positive,5.631211781821365
The Devil Wears Prada 2,THE_0358,-0.029767267322012857,-0.019607754936917056,3,Industry Analysts,0.7566,positive,5.354224998486333
The Devil Wears Prada 2,THE_0113,0.008156057686922498,-0.01469618377196582,3,Industry Analysts,0.3818,positive,5.723585101952381
The Devil Wears Prada 2,THE_0023,-0.019222698361853256,-0.03852507985338904,3,Industry Analysts,-0.2755,negative,6.568779912142806
The Devil Wears Prada 2,THE_0443,-0.3808709643423099,0.68284780202369,1,Fashion Insiders,-0.0516,negative,5.707110264748875
The Devil Wears Prada 2,THE_0138,0.8885626670460115,0.31411961530652177,3,Industry Analysts,0.0,neutral,6.054439346269371
The Devil Wears Prada 2,THE_0141,0.00023445668531574056,-0.01647296346963131,3,Industry Analysts,0.0,neutral,5.1149953094204985
The Devil Wears Prada 2,THE_0006,-0.004717538374748711,-0.031875103580405795,3,Industry Analysts,0.0,neutral,4.762173934797756
The Devil Wears Prada 2,THE_0056,-0.0387948837687895,-0.05769859699617249,3,Industry Analysts,0.7506,positive,6.221583712158617
The Devil Wears Prada 2,THE_0197,-0.015190143958254241,-0.027347189640854083,3,Industry Analysts,-0.2755,negative,5.27556037942542
The Devil Wears Prada 2,THE_0217,-0.010148974262638782,-0.07338513372198616,3,Industry Analysts,-0.1027,negative,5.975081067857458
The Devil Wears Prada 2,THE_0416,-0.024628150380498145,-0.00678291268027075,3,Industry Analysts,0.5423,positive,5.0072963928307415
The Devil Wears Prada 2,THE_0244,0.008156057686922498,-0.01469618377196582,3,Industry Analysts,0.3818,positive,5.976350909297934
The Devil Wears Prada 2,THE_0127,-0.015427949789312348,-0.016327788715480806,3,Industry Analysts,0.0018,neutral,5.830415125589567
The Devil Wears Prada 2,THE_0245,-0.07474204235364781,-0.11997643259335262,3,Industry Analysts,0.4635,positive,6.028278520230698
The Devil Wears Prada 2,THE_0442,-0.03377889685460856,-0.022487647267653132,3,Industry Analysts,0.5405,positive,6.082218910376446
The Devil Wears Prada 2,THE_0035,-0.025277157953012958,-0.10619926305755915,0,Nostalgia Advocates,-0.5267,negative,6.09807428216624
The Devil Wears Prada 2,THE_0184,-0.027919910775097756,-0.026993622284535765,3,Industry Analysts,-0.25,negative,5.834810737062605
The Devil Wears Prada 2,THE_0124,-0.06023279699092233,-0.07920390730179354,3,Industry Analysts,0.125,positive,6.031886461606898
The Devil Wears Prada 2,THE_0235,-0.1981564295286104,0.3405719881457847,1,Fashion Insiders,-0.7906,negative,3.737669618283368
The Devil Wears Prada 2,THE_0444,-0.04802280715013807,-0.10823762155493484,3,Industry Analysts,0.2819,positive,6.0063531596017325
The Devil Wears Prada 2,THE_0261,-0.037564480353810784,-0.019356664444904404,3,Industry Analysts,0.2235,positive,5.844992643207725
The Devil Wears Prada 2,THE_0169,0.0022751682696645144,-0.0556413759926744,3,Industry Analysts,0.6801,positive,5.249652194566756
